Country Code,City,Locality,Longitude,Latitude,Cuisines,Average Cost for two,Has Table booking,Has Online delivery,Price range,Aggregate rating,Votes,name_length,address_length
1,88,701,0.0,0.0,1306,200,0,0,1,0.0,0,9,40
1,88,701,77.146829,28.6312058,497,300,0,0,1,0.0,0,17,50
1,88,701,77.1362918,28.6220182,497,400,0,0,1,0.0,0,7,47
1,88,701,77.1368633,28.6281257,1650,300,0,0,1,0.0,0,13,39
1,88,701,77.1383317,28.6317769,849,150,0,0,1,0.0,2,21,48
1,88,701,77.1357857,28.6223096,518,200,0,0,1,0.0,0,11,38
1,88,701,77.1470434,28.6271441,1306,300,0,0,1,0.0,0,19,34
1,88,701,77.1469131,28.6311566,1306,250,0,0,1,0.0,1,19,47
1,88,701,77.136184,28.6204842,1306,100,0,0,1,0.0,1,11,29
1,88,701,77.134618,28.6253211,1306,300,0,0,1,0.0,3,19,39
1,88,701,77.1356151,28.622227,1262,100,0,0,1,0.0,2,19,45
1,88,701,77.1465469,28.6308841,497,300,0,0,1,0.0,0,24,49
1,88,701,77.1371165,28.6292946,1444,600,0,0,2,0.0,2,21,68
1,88,701,77.1468595,28.6314962,497,150,0,0,1,0.0,0,12,50
1,88,701,77.146539,28.6296677,1306,250,0,0,1,0.0,0,13,57
1,88,701,0.0,0.0,1651,150,0,0,1,0.0,0,23,35
1,88,701,77.1363776,28.6213659,1275,250,0,0,1,0.0,0,23,37
1,88,701,0.0,0.0,497,250,0,0,1,0.0,2,18,37
1,88,701,77.1350843,28.6267926,828,300,0,0,1,0.0,0,12,53
1,88,701,0.0,0.0,518,350,0,0,1,0.0,1,6,69
1,88,702,77.12731652,28.84061467,548,350,0,0,1,0.0,0,13,63
1,88,702,77.0356003,28.8002781,828,250,0,0,1,0.0,0,11,70
1,88,702,77.04952508,28.80619877,519,500,0,0,2,0.0,0,6,86
1,88,702,77.09081333,28.84056856,549,300,0,0,1,0.0,0,20,69
1,88,702,77.08952788,28.85517216,549,300,0,0,1,0.0,0,12,49
1,88,702,77.0880292,28.85192847,828,450,0,0,1,0.0,0,19,68
1,88,702,77.03510278,28.79751667,1381,500,0,0,2,0.0,0,32,65
1,88,702,77.0895081,28.85510345,1554,400,0,0,1,0.0,0,25,66
1,88,706,77.252055,28.5489159,1514,400,0,0,1,2.7,38,7,53
1,88,706,77.2509774,28.5501583,105,1900,1,0,3,2.8,105,25,61
1,88,706,77.2541182,28.548633,1306,150,0,0,1,2.8,11,18,45
1,88,706,77.2515162,28.5478786,1257,450,0,0,1,2.9,4,30,59
1,88,706,77.2531326,28.5490183,331,450,0,0,1,3.1,13,15,65
1,88,706,77.2507978,28.549693,331,450,0,1,1,3.0,38,15,56
1,88,706,77.2524142,28.5478742,985,300,0,1,1,3.2,9,12,49
1,88,706,77.2510672,28.5501668,1626,700,0,0,2,3.0,71,14,41
1,88,706,77.2523434,28.5484867,1590,150,0,0,1,3.0,12,6,48
1,88,706,77.2528555,28.5486641,1306,200,0,0,1,3.1,8,17,59
1,88,706,77.252055,28.5482884,1595,250,0,0,1,3.1,14,17,47
1,88,706,77.2531326,28.5492872,1306,200,0,0,1,3.2,14,13,46
1,88,706,77.2509473,28.5491128,1705,250,0,0,1,3.1,11,8,61
1,88,706,77.2522346,28.5485744,1329,250,0,0,1,3.0,27,14,48
1,88,706,77.251606,28.5483354,1573,400,0,0,1,3.4,29,4,57
1,88,706,77.250474,28.549901,1699,450,0,1,1,2.5,94,6,43
1,88,706,77.2526836,28.5487963,1329,1000,1,1,3,3.1,14,15,61
1,88,706,77.2498998,28.5498766,905,4700,0,0,4,3.7,142,4,55
1,88,706,77.251157,28.5501754,837,500,0,1,2,3.7,177,10,62
1,88,706,77.250708,28.5490569,1306,200,0,0,1,3.9,104,17,50
1,88,706,77.2510672,28.5498979,1102,800,0,1,2,3.6,103,18,50
1,88,706,77.2511424,28.5490976,1723,800,0,0,2,3.6,58,13,79
1,88,706,77.251157,28.5501754,58,500,0,0,2,3.6,142,6,42
1,88,706,77.2521897,28.5487046,1275,250,0,0,1,0.0,2,9,47
1,88,706,77.2515162,28.5478786,1306,150,0,0,1,0.0,1,18,55
1,88,706,77.2512468,28.5473151,1444,550,0,0,2,0.0,1,13,52
1,88,706,77.2511121,28.5471678,1306,400,0,0,1,0.0,0,23,71
1,88,706,77.2500794,28.5494455,1306,200,0,0,1,0.0,1,11,69
1,88,706,77.2512019,28.547266,1306,400,0,0,1,0.0,1,19,60
1,88,706,77.2509547,28.5471755,1306,200,0,0,1,0.0,0,20,67
1,88,706,77.2513366,28.549027,1514,1000,1,1,3,2.4,184,13,72
1,88,706,77.2506182,28.5501242,228,1400,1,1,3,4.4,1293,12,69
1,88,710,77.1483815,28.6916888,895,1800,1,0,3,2.8,21,22,72
1,88,710,77.1496283,28.693387,1306,300,0,0,1,3.1,110,27,66
1,88,710,77.152022,28.6912959,1574,550,0,1,2,3.4,89,11,50
1,88,710,77.1528753,28.6926578,331,450,0,0,1,3.3,32,15,49
1,88,710,77.1497297,28.6937883,859,500,0,1,2,3.4,42,13,64
1,88,710,77.1499993,28.6936352,758,300,0,1,1,3.3,32,9,64
1,88,710,77.1499993,28.6937247,1444,450,0,0,1,3.4,24,16,61
1,88,710,77.1499094,28.6937161,1705,300,0,0,1,2.8,23,4,57
1,88,710,77.1506285,28.6936956,1626,700,0,0,2,3.4,85,14,87
1,88,710,77.1522462,28.6913437,1514,550,0,0,2,2.9,45,7,47
1,88,710,77.1493702,28.6933956,834,300,0,1,1,3.4,80,13,67
1,88,710,77.1497297,28.6938779,1573,300,0,0,1,2.7,66,10,63
1,88,710,77.1499993,28.6940829,310,400,0,1,1,3.2,31,28,66
1,88,710,77.150756,28.6934012,1514,1000,1,1,3,2.7,261,13,64
1,88,710,77.1496398,28.6941379,1102,1000,0,1,3,3.3,211,9,62
1,88,710,77.1497297,28.6937883,1448,350,0,1,1,3.4,84,16,63
1,88,710,77.1512576,28.6933978,828,450,0,1,1,3.4,49,11,47
1,88,710,77.1494601,28.6934043,1329,500,0,1,2,3.4,80,23,80
1,88,710,77.1495499,28.6941293,358,600,0,0,2,3.4,60,23,64
1,88,710,77.1519316,28.6953879,58,500,0,1,2,3.4,131,6,51
1,88,710,77.1501341,28.6937824,1476,1400,1,1,3,3.4,391,8,60
1,88,710,77.1496398,28.6936006,841,350,0,0,1,3.9,813,11,63
1,88,710,77.1499094,28.6937161,1749,200,0,0,1,3.7,459,3,63
1,88,710,77.151707,28.6930828,310,500,0,1,2,3.6,426,11,70
1,88,710,77.1511677,28.6934788,331,450,0,0,1,3.5,50,15,67
1,88,710,77.1499094,28.6937161,841,350,0,1,1,3.6,69,17,63
1,88,710,77.1518301,28.6927106,828,300,0,0,1,3.8,22,13,57
1,88,710,77.1499993,28.6936352,986,400,0,1,1,3.6,87,5,64
1,88,710,77.1496398,28.6937797,867,400,0,0,1,3.8,201,8,66
1,88,710,77.1516171,28.6931637,837,450,0,1,1,3.6,139,12,69
1,88,710,77.1502307,28.6939598,497,400,0,1,1,3.8,121,17,58
1,88,710,77.1499094,28.6936265,765,200,0,0,1,3.8,23,26,61
1,88,710,77.1489657,28.6925061,1329,1200,1,1,3,3.7,151,12,61
1,88,710,77.147338,28.694444,497,450,0,1,1,3.8,29,21,85
1,88,710,77.1499993,28.6937247,828,400,0,0,1,3.5,82,9,58
1,88,710,77.1523361,28.6916209,1391,150,0,0,1,3.5,34,26,57
1,88,710,77.1497494,28.6937508,834,500,0,0,2,3.8,99,13,63
1,88,710,77.1512576,28.6930397,834,400,0,0,1,3.9,155,12,79
1,88,710,77.1519766,28.6931087,331,700,0,0,2,3.7,294,9,46
1,88,710,77.1518426,28.6932029,331,300,0,0,1,3.6,22,14,51
1,88,710,77.1493702,28.6936643,1306,1400,1,0,3,3.8,457,21,81
1,88,710,77.1493702,28.6939329,177,250,0,0,1,3.5,13,5,70
1,88,710,77.1516171,28.6923578,1329,1600,0,0,3,4.1,937,15,80
1,88,710,0.0,0.0,834,500,0,0,2,4.0,20,9,49
1,88,710,77.1490259,28.6926883,1334,1000,0,1,3,4.2,42,19,36
1,88,710,77.1513743,28.6933618,487,400,0,1,1,4.1,156,7,55
1,88,710,77.1502689,28.6907955,1363,1650,0,0,3,4.0,537,13,38
1,88,710,77.1507183,28.6912864,1360,1200,1,1,3,4.0,277,7,67
1,88,712,77.26883523,28.56240125,1407,2500,1,0,4,2.7,24,16,52
1,88,712,77.26652149,28.57086609,1514,700,0,0,2,2.9,8,8,61
1,88,712,77.26684134,28.57094736,191,350,0,1,1,3.2,88,20,49
1,88,712,0.0,0.0,1797,800,0,0,2,3.0,5,11,53
1,88,712,77.28829969,28.56238181,865,500,0,0,2,3.3,47,6,64
1,88,712,77.26801079,28.5693697,1520,650,0,1,2,3.3,62,9,41
1,88,712,77.27004256,28.56563745,1452,400,0,0,1,2.7,16,17,46
1,88,712,77.2687116,28.5613894,186,700,0,0,2,2.9,4,23,40
1,88,712,77.26754777,28.56971362,1514,600,0,0,2,2.7,15,15,53
1,88,712,77.2688462,28.5613573,1626,700,0,0,2,2.8,95,14,62
1,88,712,77.27258228,28.56088235,1564,350,0,0,1,2.8,14,16,67
1,88,712,77.2682086,28.56929078,1262,250,0,0,1,3.0,7,6,72
1,88,712,77.26803929,28.5691783,1655,350,0,0,1,3.0,12,16,47
1,88,712,77.28950668,28.56250019,1626,450,0,0,1,3.1,7,15,76
1,88,712,77.2683973,28.5613147,230,400,0,1,1,3.3,13,9,56
1,88,712,77.268271,28.561703,1306,500,0,0,2,2.9,9,20,67
1,88,712,77.268936,28.5613658,837,500,0,1,2,3.4,127,10,52
1,88,712,77.29113277,28.56298018,1348,550,0,0,2,3.1,10,14,48
1,88,712,77.2681563,28.56921452,1514,800,0,1,2,2.9,44,16,38
1,88,712,77.27250919,28.55941173,1329,700,0,0,2,2.9,28,22,80
1,88,712,77.27289509,28.5603414,251,350,0,0,1,2.9,5,41,70
1,88,712,77.26689197,28.570839,1514,550,0,0,2,2.9,6,9,71
1,88,712,77.27209244,28.5608741,1705,200,0,0,1,2.7,14,29,91
1,88,712,77.28855785,28.56489598,249,250,0,0,1,3.2,27,25,76
1,88,712,0.0,0.0,537,750,1,0,2,2.8,4,6,69
1,88,712,77.26416081,28.57473537,186,600,0,0,2,3.0,8,13,63
1,88,712,77.271844,28.56528,1520,800,0,0,2,2.8,21,15,29
1,88,712,77.27205321,28.55982665,1154,400,0,0,1,3.6,129,13,50
1,88,712,77.268831,28.563202,417,800,0,1,2,3.5,29,11,93
1,88,712,77.29254572,28.56159495,1520,700,0,0,2,3.8,17,9,91
1,88,712,77.2688462,28.5613573,1102,800,0,1,2,3.9,189,18,62
1,88,712,77.268211,28.561936,1781,800,0,1,2,3.5,30,15,48
1,88,712,77.268779,28.565383,186,350,0,0,1,3.6,52,8,58
1,88,712,0.0,0.0,1306,200,0,0,1,0.0,1,20,85
1,88,712,0.0,0.0,1816,400,0,0,1,0.0,0,23,29
1,88,712,77.2912015,28.56308413,1306,250,0,0,1,0.0,2,22,68
1,88,712,0.0,0.0,828,150,0,0,1,0.0,2,9,53
1,88,712,0.0,0.0,177,300,0,0,1,0.0,2,12,58
1,88,712,0.0,0.0,331,450,0,0,1,0.0,2,15,65
1,88,712,0.0,0.0,186,300,0,0,1,0.0,1,34,50
1,88,712,0.0,0.0,186,300,0,0,1,0.0,2,29,35
1,88,712,77.28850622,28.56252021,1618,450,0,0,1,0.0,2,19,58
1,88,712,77.27276199,28.56077074,1306,100,0,0,1,0.0,0,16,59
1,88,712,77.27276031,28.56047774,1306,100,0,0,1,0.0,3,17,77
1,88,712,0.0,0.0,1520,700,0,0,2,0.0,2,16,74
1,88,712,0.0,0.0,526,500,0,0,2,0.0,1,12,63
1,88,712,77.27047574,28.56164062,576,1800,1,1,3,4.2,391,10,51
1,88,721,77.2525938,28.5902907,437,1000,0,0,3,3.2,36,11,48
1,88,721,77.2440626,28.5910927,1275,300,0,0,1,3.4,38,22,62
1,88,721,77.2413685,28.5912845,1444,350,0,0,1,2.9,10,21,52
1,88,721,77.2440626,28.591272,177,350,0,0,1,3.1,7,11,38
1,88,721,77.2435238,28.5916689,1514,350,0,0,1,3.2,40,19,69
1,88,721,77.242491,28.5922428,1277,300,0,0,1,3.9,251,19,59
1,88,721,77.2436513,28.59126791,1288,800,1,1,2,3.7,360,7,62
1,88,721,77.2419073,28.5923217,1306,350,0,0,1,0.0,2,16,39
1,88,721,77.2440626,28.591272,1275,400,0,0,1,0.0,0,16,60
1,88,721,77.2530428,28.5896164,874,350,0,0,1,2.2,251,7,55
1,88,730,77.2835266,28.5256742,1306,250,0,0,1,3.3,27,13,24
1,88,730,0.0,0.0,1306,500,0,0,2,0.0,0,21,41
1,88,730,77.28726067,28.50184423,582,300,0,0,1,0.0,0,14,66
1,88,730,77.2885264,28.5003643,1306,300,0,0,1,0.0,0,15,61
1,88,730,77.28724223,28.50129443,834,250,0,0,1,0.0,0,8,68
1,88,730,77.287153,28.5014785,177,300,0,0,1,0.0,0,10,55
1,88,730,77.2729071,28.5275256,865,300,0,0,1,0.0,0,17,89
1,88,730,77.287037,28.501281,1381,300,0,0,1,0.0,0,13,78
1,88,731,77.2800843,28.5357956,1306,500,0,1,2,3.0,10,12,47
1,88,731,77.2806012,28.5370818,1290,500,0,0,2,3.2,18,12,74
1,88,731,77.2781976,28.5345304,1444,700,0,0,2,3.0,6,15,47
1,88,731,77.2759158,28.5327507,186,400,0,0,1,3.5,26,15,47
1,88,731,77.278399,28.5344146,834,100,0,0,1,0.0,0,10,58
1,88,731,77.2753817,28.5378847,951,600,0,0,2,0.0,2,11,24
1,88,744,77.1064348,28.642553,588,1100,1,0,3,3.1,5,7,61
1,88,744,77.1065259,28.6421961,1599,500,0,0,2,2.6,55,16,38
1,88,744,77.1065016,28.6426602,964,200,0,0,1,3.1,8,6,61
1,88,744,77.1068818,28.6417977,331,750,0,0,2,2.6,29,28,52
1,88,744,77.1064258,28.6426643,1618,800,0,0,2,3.2,69,13,61
1,88,744,77.1059714,28.6423028,1626,700,0,0,2,3.3,69,14,38
1,88,744,77.106404,28.6426609,1699,500,0,0,2,3.2,36,12,61
1,88,744,77.1064285,28.6424049,307,600,0,0,2,3.4,36,14,52
1,88,744,77.1064014,28.642365,986,200,0,0,1,3.3,18,15,61
1,88,744,77.1062108,28.642112,774,250,0,1,1,2.7,17,12,49
1,88,744,77.1065917,28.642704,230,400,0,0,1,3.2,19,9,67
1,88,744,77.1062245,28.6422203,54,500,0,1,2,2.6,47,3,52
1,88,744,77.1059749,28.6425056,774,150,0,0,1,3.3,18,11,58
1,88,744,77.1062179,28.6425574,828,400,0,0,1,2.8,6,7,57
1,88,744,77.106489,28.6421265,497,800,1,0,2,2.6,71,13,61
1,88,744,77.1063059,28.6426228,1514,700,0,0,2,2.6,46,16,61
1,88,744,77.1065639,28.6424982,331,600,0,0,2,3.6,53,12,54
1,88,744,77.1063609,28.6427806,986,400,0,0,1,3.9,51,7,65
1,88,744,77.1068457,28.6424495,736,1600,1,1,3,3.7,792,25,52
1,88,744,77.1063393,28.6419495,1031,2000,1,1,4,3.8,601,17,56
1,88,744,77.1069047,28.6424575,58,500,0,0,2,3.5,65,6,53
1,88,744,77.1060471,28.6421787,984,250,0,0,1,3.9,31,11,58
1,88,744,77.1064068,28.6424882,230,250,0,0,1,3.5,35,14,61
1,88,744,77.1064559,28.6423578,986,200,0,0,1,0.0,0,21,80
1,88,744,77.1065198,28.6421902,1052,1000,1,0,3,0.0,3,8,73
1,88,744,77.1064741,28.6423346,828,100,0,0,1,0.0,1,7,61
1,88,744,0.0,0.0,793,400,0,0,1,0.0,1,25,61
1,88,745,77.21546111,28.64599167,1514,400,0,0,1,2.9,5,9,45
1,88,745,77.21439444,28.64486111,1354,600,0,0,2,2.8,6,6,41
1,88,745,77.224386,28.641786,895,600,0,0,2,3.1,14,8,109
1,88,745,77.2110097,28.6407217,1596,500,0,0,2,3.0,4,13,38
1,88,745,77.22227074,28.6429341,331,450,0,0,1,2.7,16,15,59
1,88,745,77.2113691,28.6406664,331,350,0,0,1,3.4,21,13,58
1,88,745,77.2102911,28.6409218,471,600,0,1,2,3.2,38,10,60
1,88,745,77.2104708,28.6402223,1329,1100,1,0,3,2.8,8,17,69
1,88,745,77.21226389,28.64379167,497,200,0,0,1,2.9,4,12,39
1,88,745,77.21339095,28.64084258,1451,900,1,0,2,2.9,32,28,52
1,88,745,77.21074697,28.64558376,1626,700,0,0,2,3.1,29,14,52
1,88,745,77.21537778,28.64251389,402,700,0,0,2,2.8,19,19,56
1,88,745,77.21334167,28.64106944,1399,550,0,0,2,3.2,18,15,44
1,88,745,77.21350629,28.64102619,606,600,0,1,2,3.0,5,25,53
1,88,745,77.21406352,28.64601747,1381,500,0,0,2,2.9,11,8,41
1,88,745,77.21419964,28.64588388,1319,300,0,0,1,2.9,7,29,42
1,88,745,77.21711855,28.6417221,1329,850,1,0,2,2.9,8,14,39
1,88,745,77.21133538,28.64665684,1699,250,0,0,1,2.9,4,17,44
1,88,745,77.21048,28.6418801,1334,800,1,0,2,2.8,17,12,66
1,88,745,77.21650167,28.64538,1306,200,0,0,1,3.0,8,25,42
1,88,745,77.20943915,28.62486609,243,200,0,0,1,3.0,6,26,50
1,88,745,0.0,0.0,828,250,0,0,1,3.0,4,14,58
1,88,745,77.21159454,28.64754161,1765,200,0,0,1,3.0,9,12,25
1,88,745,77.2112792,28.6407474,1348,400,0,0,1,3.2,18,11,39
1,88,745,77.21226476,28.64533983,1334,900,1,0,2,3.0,10,21,49
1,88,745,77.21077781,28.64423731,1401,1000,1,0,3,3.1,17,27,66
1,88,745,77.21124167,28.640825,1348,300,0,0,1,3.1,28,23,39
1,88,745,77.2103809,28.64102,1338,800,1,0,2,2.9,32,19,63
1,88,745,77.21045556,28.64062222,512,700,0,0,2,3.0,22,14,39
1,88,745,77.21796833,28.64574667,1306,800,0,0,2,2.8,18,16,43
1,88,745,77.20978611,28.64710556,846,200,0,0,1,2.9,4,26,47
1,88,745,77.2107852,28.640745,1357,700,0,0,2,3.2,679,19,79
1,88,745,77.2094826,28.638784,1520,1000,1,0,3,2.7,19,24,78
1,88,745,77.2122674,28.6408418,848,600,0,0,2,3.2,22,44,82
1,88,745,77.21423384,28.64522214,1306,500,0,0,2,3.0,5,20,42
1,88,745,77.21111389,28.64571111,1306,300,0,0,1,3.3,25,14,48
1,88,745,77.21426713,28.64784229,1275,350,0,0,1,3.1,6,17,79
1,88,745,77.21523765,28.64436148,1102,800,0,1,2,2.8,26,18,58
1,88,745,77.21764829,28.64569263,672,1300,1,0,3,3.1,14,7,61
1,88,745,77.2104258,28.6421442,1329,200,0,0,1,3.2,12,19,39
1,88,745,77.21072584,28.64012372,1514,500,0,1,2,2.7,37,16,89
1,88,745,77.21341833,28.64063,1348,600,0,0,2,2.9,9,25,61
1,88,745,77.21133667,28.64541167,1514,800,0,0,2,2.8,8,16,43
1,88,745,0.0,0.0,1749,100,0,0,1,3.1,5,30,40
1,88,745,77.21123043,28.64613634,1722,300,0,0,1,2.9,8,28,44
1,88,745,77.21554611,28.64581886,1722,250,0,0,1,2.7,7,27,42
1,88,745,77.2106504,28.6406874,1306,200,0,0,1,2.7,12,12,64
1,88,745,77.2131708,28.6404495,531,600,0,0,2,3.4,37,10,56
1,88,745,77.21558299,28.64141166,1347,850,1,0,2,3.0,8,18,43
1,88,745,77.21615497,28.64154113,722,1400,1,0,3,3.2,18,24,39
1,88,745,77.21508846,28.64598569,1401,600,0,0,2,2.8,10,27,45
1,88,745,77.217927,28.645035,1520,900,1,0,2,3.0,11,9,46
1,88,745,77.21109062,28.64525804,1306,600,0,0,2,3.0,16,6,54
1,88,745,77.21598167,28.64583167,1334,550,0,0,2,2.9,7,9,56
1,88,745,77.21702065,28.64058864,1306,200,0,0,1,2.8,4,20,44
1,88,745,77.2106055,28.6405487,1306,1100,1,0,3,2.7,13,22,58
1,88,745,77.21376009,28.64481668,1775,400,0,0,1,3.5,27,19,46
1,88,745,77.21574157,28.6441564,1306,400,0,0,1,3.5,39,12,38
1,88,745,77.21521385,28.64588182,420,600,0,0,2,0.0,3,12,65
1,88,745,77.20937222,28.65449722,230,100,0,0,1,0.0,1,10,52
1,88,745,77.21249444,28.65731111,1749,100,0,0,1,0.0,1,14,65
1,88,745,77.2093928,28.6387755,1329,1000,0,0,3,0.0,2,29,48
1,88,745,77.21832521,28.64217671,1306,400,0,0,1,2.2,16,19,87
1,88,745,77.2104544,28.6423212,1749,100,0,1,1,4.3,1317,20,39
1,88,748,77.0909272,28.590995,518,300,0,0,1,2.9,5,17,39
1,88,748,77.081824,28.5999471,497,200,0,0,1,2.9,5,22,51
1,88,748,77.0875177,28.5859879,878,600,0,0,2,3.0,7,15,76
1,88,748,77.0816013,28.5988478,1520,400,0,0,1,2.9,4,26,70
1,88,748,77.0893327,28.5851308,1514,400,0,0,1,2.9,7,16,49
1,88,748,77.0818086,28.5990759,1760,200,0,0,1,3.0,10,18,73
1,88,748,77.0815144,28.5974151,1626,650,0,0,2,2.7,8,9,69
1,88,748,77.0909658,28.5910707,788,100,0,0,1,2.9,5,14,38
1,88,748,77.0811572,28.5899658,1306,200,0,0,1,2.8,6,16,39
1,88,748,77.0892552,28.5852411,1306,450,0,0,1,3.0,5,13,51
1,88,748,77.0808459,28.5959508,1306,150,0,0,1,3.0,6,28,48
1,88,748,77.0803073,28.5891867,1262,100,0,0,1,2.8,6,12,48
1,88,748,77.0807273,28.5886994,1262,100,0,0,1,0.0,2,21,48
1,88,748,77.0830226,28.6054188,1306,150,0,0,1,0.0,2,21,40
1,88,748,77.0688245,28.6041636,1235,100,0,0,1,0.0,2,20,47
1,88,748,77.0818086,28.5990759,1266,200,0,0,1,0.0,1,22,46
1,88,748,77.0976348,28.5955838,1306,300,0,0,1,0.0,0,15,61
1,88,748,77.0842816,28.6106461,1235,100,0,0,1,0.0,1,32,59
1,88,748,77.0902799,28.5828978,1306,200,0,0,1,0.0,0,13,76
1,88,748,77.093073,28.5913425,1306,200,0,0,1,0.0,1,19,57
1,88,748,77.10086,28.597615,828,200,0,0,1,0.0,0,16,46
1,88,748,77.0889332,28.5901329,1262,100,0,0,1,0.0,1,20,42
1,88,748,77.1007496,28.5974807,1306,350,0,0,1,0.0,2,16,50
1,88,748,77.0817653,28.6076275,1520,600,0,0,2,0.0,1,14,41
1,88,748,77.0688364,28.6029698,1306,150,0,0,1,0.0,0,23,51
1,88,748,77.0851879,28.5872923,1626,700,0,0,2,0.0,1,14,53
1,88,748,77.0907871,28.5912498,775,200,0,0,1,0.0,1,17,48
1,88,748,77.0910041,28.5885001,983,200,0,0,1,0.0,0,18,62
1,88,748,77.0864659,28.5931848,1306,100,0,0,1,0.0,0,15,57
1,88,748,77.0819105,28.6003471,497,200,0,0,1,0.0,2,12,49
1,88,748,77.07506843,28.59918909,497,600,0,0,2,0.0,2,11,52
1,88,748,77.0821745,28.6048103,1275,450,0,0,1,0.0,1,38,68
1,88,748,77.1079132,28.6057682,1626,500,0,0,2,0.0,1,15,73
1,88,748,77.068718,28.6061412,1749,100,0,0,1,0.0,1,28,46
1,88,748,77.0911161,28.583836,1749,150,0,0,1,0.0,3,26,43
1,88,748,77.083122,28.6093193,1559,400,0,0,1,0.0,0,21,68
1,88,748,77.0917506,28.5861677,497,250,0,0,1,0.0,0,5,69
1,88,748,77.10199412,28.60761477,518,200,0,0,1,0.0,1,23,58
1,88,748,77.0824439,28.6005361,1275,350,0,0,1,0.0,1,18,51
1,88,748,77.101591,28.6006231,549,350,0,0,1,0.0,0,11,67
1,88,748,77.076292,28.6069426,828,150,0,0,1,0.0,0,8,55
1,88,748,77.0927191,28.5912032,177,100,0,0,1,0.0,3,12,42
1,88,748,77.068668,28.6040477,1618,200,0,0,1,0.0,0,16,52
1,88,748,77.0902079,28.5845283,1749,100,0,0,1,0.0,1,25,57
1,88,748,77.0817069,28.6004059,1329,500,0,0,2,0.0,2,18,80
1,88,748,77.0961177,28.5942717,1626,500,0,0,2,0.0,2,9,39
1,88,748,77.0909455,28.5871261,1626,500,0,1,2,0.0,2,9,54
1,88,748,77.0875638,28.5867302,1306,100,0,0,1,0.0,0,21,57
1,88,748,0.0,0.0,1457,200,0,0,1,0.0,1,26,57
1,88,748,77.0899375,28.5848753,1262,100,0,0,1,0.0,1,25,59
1,88,748,77.0849466,28.596432,1306,500,0,0,2,0.0,3,12,52
1,88,748,77.0918982,28.5865739,1520,550,0,0,2,0.0,0,15,93
1,88,748,77.0903881,28.5830299,1306,400,0,0,1,0.0,1,19,52
1,88,748,77.10665,28.6040693,1306,200,0,0,1,0.0,1,11,60
1,88,748,77.0687114,28.6030799,243,200,0,0,1,0.0,1,22,46
1,88,748,77.0847547,28.5962898,201,400,0,0,1,0.0,0,25,54
1,88,748,77.08320702,28.60444754,1329,500,0,0,2,0.0,1,15,78
1,88,748,77.0909427,28.583969,828,200,0,0,1,0.0,3,16,43
1,88,748,77.0893623,28.5883368,1749,100,0,0,1,0.0,1,19,56
1,88,748,77.0686475,28.6062929,1749,50,0,0,1,0.0,1,24,52
1,88,751,77.1622219,28.5921535,310,500,0,0,2,3.2,10,11,67
1,88,751,77.1622219,28.5921535,487,400,0,1,1,3.2,4,7,81
1,88,751,77.1622219,28.5921535,588,900,0,0,2,0.0,2,7,67
1,88,751,77.162132,28.5921448,1618,600,0,0,2,0.0,0,13,67
1,88,751,77.1622219,28.5921535,1626,700,0,0,2,0.0,0,14,67
1,88,751,77.1620421,28.5921362,307,600,0,0,2,0.0,0,14,67
1,88,751,77.162132,28.5921448,230,400,0,0,1,0.0,2,9,67
1,88,751,77.1622219,28.5921535,1288,650,0,0,2,0.0,1,11,67
1,88,751,77.162132,28.5921448,518,350,0,0,1,0.0,0,9,67
1,88,757,77.2300888,28.5438243,865,400,0,0,1,3.3,46,17,61
1,88,757,77.2301503,28.543918,1514,550,0,1,2,3.4,66,22,55
1,88,757,77.2260944,28.5420321,177,700,0,0,2,3.1,11,27,49
1,88,757,77.2112423,28.5480806,588,900,0,1,2,4.3,108,8,48
1,88,759,77.230028,28.6079937,986,400,0,0,1,3.3,39,7,30
1,88,759,77.2297975,28.6079866,982,300,0,0,1,3.5,39,14,51
1,88,759,77.2298169,28.6080413,1520,1500,1,1,3,3.6,447,11,37
1,88,759,77.2297892,28.6080707,596,1200,1,1,3,3.9,768,7,33
1,88,759,77.2298329,28.6080468,986,200,0,0,1,3.8,154,16,38
1,88,759,77.2300185,28.6079765,1520,1700,1,1,3,3.8,337,5,34
1,88,759,77.2298055,28.6080723,1306,1200,0,1,3,3.8,600,10,33
1,88,759,77.2305318,28.6081696,1306,1600,1,0,3,4.4,64,12,45
1,88,759,77.229733,28.6081402,1514,1500,0,1,3,4.4,4373,6,33
1,88,759,77.2297998,28.6080483,1306,1500,1,0,3,4.1,1157,8,37
1,88,760,77.2853799,28.619105,1749,250,0,0,1,2.9,5,15,51
1,88,760,77.2843146,28.6187643,1705,350,0,0,1,2.9,4,18,41
1,88,760,77.2847393,28.6213874,1329,350,0,0,1,0.0,0,19,48
1,88,760,77.21252906,28.62789848,1699,300,0,0,1,0.0,1,20,47
1,88,760,0.0,0.0,1699,300,0,0,1,0.0,1,19,47
1,88,760,0.0,0.0,1626,700,0,0,2,0.0,0,14,69
1,88,760,77.2858165,28.6192264,1329,250,0,0,1,0.0,0,7,57
1,88,760,77.2847055,28.6213699,234,250,0,0,1,0.0,0,17,23
1,88,760,77.28373256,28.62103989,1754,200,0,0,1,0.0,0,14,43
1,88,760,77.2847283,28.6213841,243,500,0,0,2,0.0,0,24,23
1,88,760,77.2835092,28.6180762,1235,250,0,0,1,0.0,1,14,52
